시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
부산광역시 해운대구 좌동,1448,202409,30,"25,300",1996,경남선경,59.85,7,-
광주광역시 동구 운림동,603,202409,30,"28,500",1990,무등파크맨션1차,149.84,16,-
서울특별시 송파구 잠실동,86,202409,30,"404,500",1986,아시아선수촌아파트,134.485,7,-
서울특별시 송파구 잠실동,101-1,202409,30,"228,000",1982,우성아파트,96.04,3,-
광주광역시 동구 운림동,603,202409,30,"17,900",1990,무등파크맨션1차,84.92,15,-
인천광역시 부평구 청천동,300,202409,30,"17,000",1986,삼익,42.93,2,-
서울특별시 송파구 신천동,11,202409,30,"193,000",1979,장미2,71.2,11,-
인천광역시 부평구 청천동,259,202409,30,"25,700",1990,쌍용,56.25,12,-
서울특별시 송파구 송파동,33,202409,30,"98,000",1995,호수임광,59.78,10,-
대구광역시 수성구 신매동,569,202409,30,"17,500",1994,시지대백신화창신맨션,59.88,7,-
인천광역시 연수구 송도동,310-1,202409,30,"59,800",2020,송도오션파크베르디움,75.9833,6,-
대구광역시 수성구 신매동,569,202409,30,"19,000",1994,시지대백신화창신맨션,59.75,15,-
광주광역시 동구 계림동,1869,202409,30,"63,000",2022,계림아이파크에스케이뷰,76.9879,13,-
서울특별시 양천구 목동,901,202409,30,"215,000",1985,목동신시가지1,88.5,5,-
광주광역시 동구 계림동,1869,202409,30,"46,500",2022,계림아이파크에스케이뷰,84.9669,3,-
서울특별시 강북구 미아동,797,202409,30,"84,000",2006,미아1차래미안,84.58,8,-
인천광역시 계양구 작전동,915-1,202409,30,"27,000",1997,까치마을태화,59.91,18,-
서울특별시 강북구 번동,656,202409,30,"54,400",1998,번동금호어울림,84.93,11,-
서울특별시 강북구 번동,418-3,202409,30,"51,500",2005,효성네오인텔리안,71.05,15,20250111
부산광역시 사상구 감전동,118-35,202409,30,"18,160",2021,엘크루센트로아파트,70.2232,19,-
부산광역시 연제구 거제동,1510,202409,30,"112,500",2011,거제동롯데캐슬피렌체,123.8821,21,-
서울특별시 영등포구 대림동,1132,202409,30,"61,500",2022,영등포자이르네,49.01,11,-
대구광역시 수성구 만촌동,1429-5,202409,30,"39,000",2003,메트로팔레스5,84.93,5,-
대구광역시 수성구 만촌동,1039-4,202409,30,"147,000",2008,수성아크로타워,127.5285,25,-
대구광역시 수성구 만촌동,1480,202409,30,"32,500",2016,만촌신동아파밀리에,84.9438,12,-
대구광역시 남구 봉덕동,1329-2,202409,30,"36,500",1990,대덕1차,132.56,14,-
인천광역시 미추홀구 용현동,664,202409,30,"44,000",2016,인천 SK Sky VIEW,59.9934,9,-
부산광역시 부산진구 양정동,406-6,202409,30,"33,500",1984,부원맨션,84.615,6,-
인천광역시 미추홀구 용현동,627-534,202409,30,"30,000",2004,신창미션힐,59.851,2,-
서울특별시 영등포구 대림동,785-1,202409,30,"67,000",1992,현대1,84.75,2,20250108
부산광역시 영도구 동삼동,1124,202409,30,"17,800",1994,함지그린,57.09,11,-
부산광역시 영도구 동삼동,679-1,202409,30,"8,900",1996,동삼동삼창그린타운(679-1),59.625,2,-
부산광역시 영도구 동삼동,1170,202409,30,"24,000",2014,영도일동미라주브라이튼(1단지),60.22,5,-
부산광역시 영도구 동삼동,510-11,202409,30,"12,800",1995,절영아파트(215동-217동),46.27,19,-
인천광역시 남동구 구월동,1608,202409,30,"61,000",2020,신영구월지웰시티푸르지오,84.9357,8,-
인천광역시 미추홀구 용현동,610-113,202409,30,"11,000",1989,동아,47.28,4,-
부산광역시 해운대구 중동,718-6,202409,30,"59,500",2005,해운대신시가지경동메르빌,115.1516,10,-
서울특별시 송파구 가락동,913,202409,30,"243,500",2018,헬리오시티,84.95,9,-
서울특별시 용산구 용산동5가,24,202409,30,"340,000",2009,용산파크타워(24-0),131.53,27,-
인천광역시 계양구 작전동,915-1,202409,30,"28,700",1997,까치마을태화,59.91,14,-
인천광역시 계양구 작전동,915-1,202409,30,"29,000",1997,까치마을태화,59.91,2,-
대구광역시 수성구 매호동,979-4,202409,30,"31,300",2006,한일유앤아이,84.9925,11,-
광주광역시 남구 봉선동,606,202409,30,"120,000",2009,남양휴튼1차,158.6392,3,-
광주광역시 남구 봉선동,469-5,202409,30,"39,000",1993,금호타운1,84.52,18,-
대구광역시 달성군 화원읍 구라리,1650,202409,30,"33,500",2007,대곡역래미안,84.2858,18,-
대구광역시 수성구 수성동4가,1085-28,202409,30,"76,000",2008,수성롯데캐슬,140.7631,4,-
인천광역시 계양구 병방동,433-1,202409,30,"18,000",1998,학마을한진,39.84,13,-
인천광역시 계양구 병방동,432-5,202409,30,"11,400",1997,학마을영남,26.01,9,-
부산광역시 영도구 영선동4가,186-46,202409,30,"20,000",2000,반도보라,59.7,10,-
인천광역시 미추홀구 도화동,648-15,202409,30,"15,400",2015,해피타운,49.97,13,-
서울특별시 용산구 보광동,448,202409,30,"216,000",1992,신동아1,84.93,13,-
서울특별시 송파구 방이동,89,202409,30,"345,000",1988,올림픽선수기자촌2단지,163.44,7,-
부산광역시 동구 초량동,1226,202409,30,"47,000",2020,범양레우스센트럴베이,72.7162,30,-
인천광역시 남동구 구월동,1485,202409,30,"39,300",2015,구월아시아드선수촌2단지,59.99,27,-
인천광역시 남동구 구월동,1524,202409,30,"45,500",2015,구월아시아드선수촌6단지,74.91,17,-
인천광역시 남동구 구월동,23,202409,30,"43,800",2007,구월힐스테이트1단지,59.9,8,-
서울특별시 송파구 방이동,212-8,202409,30,"137,000",1991,코오롱아파트,84.95,6,-
서울특별시 용산구 서빙고동,241-21,202409,30,"347,000",1985,신동아,140.81,3,-
부산광역시 서구 암남동,778,202409,30,"44,000",2024,e편한세상송도더퍼스트비치,59.629,29,-
서울특별시 노원구 공릉동,705,202409,30,"56,000",1996,동부아파트,84.79,6,20250125
서울특별시 도봉구 방학동,715-12,202409,30,"78,000",2002,방학동삼성래미안2,84.937,7,-
대구광역시 달서구 대천동,1042,202409,30,"64,800",2021,월배삼정그린코아포레스트,84.5453,22,-
광주광역시 서구 금호동,787,202409,30,"17,800",2000,중흥,59.55,6,-
대구광역시 북구 칠성동2가,378-4,202409,30,"32,500",1995,삼성,132.99,4,-
부산광역시 사상구 괘법동,516-1,202409,30,"21,000",1994,한신,59.85,10,-
부산광역시 서구 남부민동,653,202409,30,"14,500",1985,대진타워맨션,78.66,3,-
부산광역시 사상구 괘법동,984,202409,30,"40,500",2022,센트럴스타힐스,59.9112,39,-
부산광역시 해운대구 우동,1433,202409,30,"139,000",2001,현대카멜리아,147.69,30,-
인천광역시 남동구 만수동,1123,202409,30,"34,000",2020,하우스토리만수,59.9854,19,-
서울특별시 송파구 오금동,138,202409,30,"111,000",2001,우방,102.96,18,-
대구광역시 동구 효목동,55,202409,30,"32,900",1998,진로이스트타운,134.91,2,-
서울특별시 용산구 이촌동,426,202409,30,"390,000",2002,이촌동삼성리버스위트,180.82,18,-
인천광역시 계양구 작전동,912-5,202409,30,"16,000",1997,도두리마을대동,40.05,11,-
서울특별시 서대문구 홍은동,453-2,202409,30,"54,300",1990,풍림2,58.5,6,-
서울특별시 용산구 한남동,810,202409,30,"1,060,000",2011,한남더힐,233.062,10,-
인천광역시 남동구 구월동,23,202409,30,"48,000",2007,구월힐스테이트1단지,83.9829,21,-
부산광역시 서구 서대신동2가,576,202409,30,"56,000",2022,대신해모로센트럴아파트,76.5236,2,20241025
대구광역시 수성구 황금동,60,202409,30,"63,300",1986,우방2,76.44,5,-
대구광역시 수성구 황금동,365,202409,30,"38,500",2006,캐슬골드파크1단지,59.98,7,20250226
대구광역시 동구 효목동,337,202409,30,"16,350",2003,태왕메트로시티,59.85,15,-
대구광역시 수성구 중동,641,202409,30,"54,000",2020,수성효성해링턴플레이스,84.9971,3,-
부산광역시 중구 대청동1가,Jan-37,202409,30,"7,500",2013,코모도에스테이트,25.36,9,-
부산광역시 연제구 거제동,1519,202409,30,"25,000",2018,거제센트럴자이,39.4913,11,-
부산광역시 연제구 거제동,1530,202409,30,"53,200",2023,쌍용더플래티넘거제아시아드,59.9812,10,-
인천광역시 계양구 작전동,861-1,202409,30,"27,300",1989,코오롱,74.88,13,-
광주광역시 북구 운암동,965,202409,30,"17,750",1992,현대,84.3,16,-
대구광역시 수성구 범물동,1372,202409,30,"23,700",1992,청아타운,84.995,14,-
서울특별시 강동구 강일동,114,202409,30,"73,600",2020,강동리버스트4단지,49.82,17,-
부산광역시 해운대구 재송동,1048-3,202409,30,"27,500",2006,센텀우신골든빌,76.0621,19,-
서울특별시 성동구 금호동3가,1331,202409,30,"95,000",1994,두산,59.97,15,-
대구광역시 수성구 범물동,1269,202409,30,"31,500",1992,범물보성2차,116.75,6,-
서울특별시 도봉구 도봉동,595,202409,30,"37,000",1992,럭키,84.86,3,-
대구광역시 달성군 다사읍 세천리,1566-1,202409,30,"20,300",2016,다사세천한라비발디,62.683,5,-
서울특별시 강동구 상일동,514,202409,30,"138,000",2019,고덕롯데캐슬베네루체,84.146,3,-
대구광역시 달성군 다사읍 세천리,1566-3,202409,30,"21,100",2017,세천삼정그린코아더베스트아파트1단지,59.8042,13,-
서울특별시 노원구 월계동,436,202409,30,"57,000",1983,동신,70.85,12,-
인천광역시 서구 마전동,1148-1,202409,30,"22,500",2007,마전금호어울림,79.7463,7,-
서울특별시 동작구 상도동,459,202409,30,"73,000",2006,상도2차갑을명가,84.33,3,-
서울특별시 동작구 상도동,420,202409,30,"126,000",2003,대우유로카운티,133.67,18,-
서울특별시 용산구 용산동5가,01월 24일,202409,30,"330,000",2009,용산파크타워(24-1),128.36,7,-
인천광역시 미추홀구 학익동,721,202409,30,"38,800",2007,풍림아이원,84.9357,5,-
광주광역시 북구 운암동,789-10,202409,30,"26,000",2006,운암동롯데캐슬2단지,76.6524,16,-
광주광역시 서구 금호동,240-2,202409,30,"29,600",2002,종원팰리스빌,84.9831,7,-
서울특별시 강동구 길동,483,202409,30,"132,000",2024,강동헤리티지자이,59.98,9,-
서울특별시 강동구 길동,483,202409,30,"132,000",2024,강동헤리티지자이,59.98,9,20241017
서울특별시 강동구 길동,384-5,202409,30,"56,000",2004,에이치비골드빌(103동),62.39,3,-
부산광역시 수영구 남천동,148-4,202409,30,"91,000",1979,삼익비치,60.83,10,-
서울특별시 강동구 길동,332,202409,30,"72,000",1989,한전우성1,81.63,6,-
대구광역시 수성구 지산동,1297-3,202409,30,"15,400",1991,지산서한이다음아파트,59.56,15,-
대구광역시 수성구 지산동,1270-1,202409,30,"24,800",1991,보성맨션,84.99,10,-
서울특별시 강동구 둔촌동,555,202409,30,"95,000",2002,신동아파밀리에,59.4,6,-
광주광역시 북구 운암동,366-2,202409,30,"31,200",2006,운암동롯데캐슬3단지,84.9273,3,-
대구광역시 수성구 두산동,789,202409,30,"58,000",2009,수성화성파크드림,119.22,18,-
부산광역시 해운대구 반여동,1291-1446,202409,30,"10,000",1994,현대일성2,59.63,11,-
부산광역시 해운대구 반여동,982-14,202409,30,"17,250",1996,신동아,59.78,2,-
부산광역시 사상구 주례동,955-2,202409,30,"15,000",2002,주례청구,59.76,2,20241007
부산광역시 해운대구 반여동,1088,202409,30,"14,500",1995,반여현대,59.92,1,-
부산광역시 해운대구 반여동,1619,202409,30,"31,000",2004,센텀롯데캐슬아파트,59.9675,10,-
부산광역시 연제구 거제동,1481,202409,30,"52,000",2001,거제1차현대홈타운,128.09,9,-
서울특별시 동대문구 용두동,790,202409,30,"50,000",2009,롯데캐슬피렌체,37.73,7,-
서울특별시 동대문구 용두동,790,202409,30,"31,000",2009,롯데캐슬피렌체,26.08,9,-
부산광역시 사상구 학장동,820-1,202409,30,"16,000",1997,학장무학,59.99,21,-
서울특별시 서대문구 대현동,144,202409,30,"77,000",1999,신촌럭키,59.7,15,-
서울특별시 서대문구 대현동,144,202409,30,"100,000",1999,신촌럭키,83.38,4,-
서울특별시 동작구 대방동,501,202409,30,"92,000",1993,대림아파트,59.84,2,-
서울특별시 광진구 광장동,565,202409,30,"163,000",1995,"현대8(801동,802동)",84.92,15,-
대구광역시 동구 봉무동,1522,202409,30,"41,200",2013,대구이시아폴리스더샵2차,96.51,9,-
부산광역시 강서구 지사동,1186,202409,30,"16,000",2015,협성·DS엘리시안,68.1307,3,20241118
부산광역시 강서구 지사동,1186,202409,30,"16,000",2015,협성·DS엘리시안,68.1307,3,-
대구광역시 달성군 구지면 응암리,1178,202409,30,"12,800",2011,달성화성파크드림,59.9687,17,-
대구광역시 북구 노원동2가,246,202409,30,"17,500",1999,노원보성,59.985,11,-
서울특별시 구로구 고척동,334,202409,30,"90,000",2003,벽산,84.878,23,-
서울특별시 동대문구 전농동,10,202409,30,"67,000",2000,전농SK,59.34,11,-
서울특별시 동대문구 전농동,6,202409,30,"69,800",1992,전농우성,84.84,9,-
서울특별시 동대문구 전농동,688,202409,30,"120,000",2012,래미안아름숲,114.9,4,-
부산광역시 수영구 남천동,323,202409,30,"89,000",2012,엑슬루타워,144.06,17,-
인천광역시 중구 중산동,1872-1,202409,30,"26,200",2013,영종신명스카이뷰주얼리,56.713,29,-
경기도 의정부시 신곡동,169-20,202409,30,"17,500",1993,성원,59.44,16,-
경기도 의정부시 신곡동,98,202409,30,"23,300",2000,신명,59.797,21,-
경기도 의정부시 신곡동,727-1,202409,30,"24,000",1999,한국아파트,49.686,14,-
경기도 시흥시 월곶동,1010-1,202409,30,"18,400",2005,풍림아이원2차,37.918,11,-
경기도 안산시 단원구 초지동,803,202409,30,"64,000",2019,초지역메이저타운푸르지오메트로단지,59.9761,13,-
경기도 안산시 단원구 초지동,738,202409,30,"25,500",2001,그린빌18,49.41,2,-
경기도 안산시 단원구 초지동,741,202409,30,"51,800",2004,서해그랑블,100.994,12,-
경기도 안산시 단원구 초지동,730,202409,30,"43,500",2003,주공그린빌12,84.99,3,-
경기도 안산시 단원구 초지동,736,202409,30,"34,500",2002,그린빌15(해맑음마을),59.97,8,-
경기도 고양시 덕양구 성사동,707-9,202409,30,"30,600",2008,성사동세띠앙주상복합,84.63,3,-
대전광역시 동구 신흥동,264,202409,30,"37,950",2022,신흥SKVIEW,59.9682,7,-
대전광역시 동구 신흥동,212,202409,30,"26,700",2006,신흥마을주공,75.78,21,-
경기도 고양시 덕양구 신원동,661,202409,30,"56,000",2018,삼송10단지동일스위트2차,66.0932,9,-
경기도 고양시 덕양구 신원동,595,202409,30,"65,000",2017,고양삼송동일스위트파크뷰7(1차),84.0785,13,-
광주광역시 광산구 장덕동,1110,202409,30,"36,500",2009,신안실크밸리,84.9612,9,-
경기도 시흥시 월곶동,1010-1,202409,30,"38,200",2005,풍림아이원2차,84.829,16,-
경기도 안산시 단원구 원곡동,828-5,202409,30,"39,700",2004,벽산블루밍,84.99,13,-
대전광역시 동구 가오동,497,202409,30,"26,000",2007,은어송마을6단지(풍림2차),84.5,12,-
경기도 평택시 비전동,1031,202409,30,"40,400",2016,우미린센트럴파크,84.9797,10,-
경기도 의정부시 민락동,891,202409,30,"36,500",2013,민락센트럴17단지,84.95,3,-
대전광역시 동구 인동,179-1,202409,30,"18,900",1987,현대,63.99,12,-
경기도 의정부시 가능동,50,202409,30,"40,000",2018,힐스테이트녹양역,59.8568,10,-
경기도 의정부시 민락동,890,202409,30,"31,000",2017,민락엘레트,59.93,5,-
경기도 의정부시 민락동,890,202409,30,"27,000",2017,민락엘레트,51.91,11,-
경기도 의정부시 민락동,890,202409,30,"32,600",2017,민락엘레트,59.93,11,-
경기도 하남시 덕풍동,687,202409,30,"53,000",2005,한승미메이드,84.9,7,-
광주광역시 광산구 월곡동,681-1,202409,30,"26,500",2003,운남주공9단지,84.03,5,-
광주광역시 광산구 월곡동,538-1,202409,30,"16,500",1992,일신,84.51,4,-
경기도 의정부시 민락동,691-1,202409,30,"23,000",2000,산들마을(길훈),60.0,5,-
경기도 안산시 단원구 선부동,1086,202409,30,"40,000",1991,수정한양,84.975,5,-
경기도 안산시 단원구 선부동,1085,202409,30,"18,900",1992,공작한양(고층),42.615,5,-
경기도 안산시 단원구 선부동,1188,202409,30,"54,900",2020,안산라프리모,74.926,29,-
경기도 의정부시 금오동,468-1,202409,30,"36,600",2002,금오주공그린빌1,84.54,4,-
대전광역시 대덕구 법동,440-4,202409,30,"19,900",1999,선비마을1,59.87,13,-
